Number of Records,Avg Temp,Cause Group,Date (Weather.Csv),Date,Duration Precipitation,Humidity,Max Precipitation,Max Sight,Max Temp,Max Windgust,Max Windspeed,Min Humidity,Min Sight,Min Temp,Min Windspeed,Ns Lines,Province,Statistical Cause En,Total Precipitation,Windspeed
1,19,engineering work,28-May-17,28-May-17,0,70,2,80,25,8,5,50,50,14,1,Utrecht-'s-Hertogenbosch; Utrecht-Tiel,Noord-Brabant Gelderland Utrecht,repair works,2,3
1,21,logistical,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Arnhem-Duisburg-Düsseldorf,Drenthe,railway problems abroad,2,3
1,21,rolling stock,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Schiphol-Amersfoort; Leiden-Duivendrecht-Lelystad,Utrecht Noord-Holland Flevoland,broken down train,2,3
1,21,rolling stock,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Zwolle-Almelo,Overijssel,broken down train,2,3
1,21,rolling stock,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Amsterdam-Hoofddorp,Noord-Holland Zuid-Holland,broken down train,2,3
1,21,rolling stock,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Utrecht-'s-Hertogenbosch,Noord-Brabant Gelderland Utrecht,broken down train,2,3
1,21,rolling stock,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Zutphen-Winterswijk,Gelderland,broken down train,2,3
1,21,logistical,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Arnhem-Duisburg-Düsseldorf,Drenthe,railway problems abroad,2,3
1,21,rolling stock,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Amsterdam-Uitgeest,Noord-Holland,broken down train,2,3
1,21,rolling stock,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Arnhem-Zutphen,Gelderland,broken down train,2,3
1,21,rolling stock,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Amersfoort-Deventer; Amersfoort-Barneveld,Utrecht Gelderland,broken down train,2,3
1,21,infrastructure,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Den Haag-Rotterdam-Breda (HSL); Rotterdam-Breda (HSL),Noord-Brabant Zuid-Holland,points failure,2,3
1,21,rolling stock,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Zwolle-Almelo,Overijssel,broken down train,2,3
1,21,rolling stock,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Maastricht-Liège / Luik,Limburg,broken down train,2,3
1,21,infrastructure,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Zutphen-Winterswijk,Gelderland,signal failure,2,3
1,21,infrastructure,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Arnhem-Nijmegen,Gelderland,signal failure,2,3
1,21,accidents,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Utrecht-Gouda,Zuid-Holland Utrecht Noord-Holland,person hit by a train,2,3
1,21,rolling stock,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Rotterdam-Dordrecht,Zuid-Holland Noord-Brabant,broken down train,2,3
1,21,rolling stock,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Arnhem-Nijmegen,Gelderland,broken down train,2,3
1,21,rolling stock,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Rotterdam-Breda (HSL),Noord-Brabant Zuid-Holland,broken down train,2,3
1,21,infrastructure,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Hengelo-Enschede,Overijssel,points failure,2,3
1,21,infrastructure,29-May-17,29-May-17,0,80,1,80,28,12,6,60,40,15,1,Arnhem-Nijmegen,Gelderland,signal failure,2,3
1,18,engineering work,30-May-17,30-May-17,0,80,0,80,21,12,8,70,40,14,2,Amsterdam-Schiphol-Leiden,Noord-Holland Zuid-Holland,repair works,0,5
1,18,rolling stock,30-May-17,30-May-17,0,80,0,80,21,12,8,70,40,14,2,Almelo-Hardenberg,Overijssel,problems with the rolling stock,0,5
1,18,accidents,30-May-17,30-May-17,0,80,0,80,21,12,8,70,40,14,2,Eindhoven-Venlo,Noord-Brabant Limburg,collision with a vehicle,0,5
1,18,accidents,30-May-17,30-May-17,0,80,0,80,21,12,8,70,40,14,2,Nijmegen-Roermond,Limburg,person hit by a train,0,5
1,18,infrastructure,30-May-17,30-May-17,0,80,0,80,21,12,8,70,40,14,2,Zwolle-Groningen; Groningen-Leer,Groningen Drenthe Overijssel,points failure,0,5
1,18,logistical,30-May-17,30-May-17,0,80,0,80,21,12,8,70,40,14,2,Arnhem-Duisburg-Düsseldorf,Drenthe,railway problems abroad,0,5
1,18,rolling stock,30-May-17,30-May-17,0,80,0,80,21,12,8,70,40,14,2,Breda-Tilburg,Noord-Brabant,stranded train,0,5
1,18,rolling stock,30-May-17,30-May-17,0,80,0,80,21,12,8,70,40,14,2,Dordrecht-Breda,Noord-Brabant Zuid-Holland,broken down train,0,5
1,18,rolling stock,30-May-17,30-May-17,0,80,0,80,21,12,8,70,40,14,2,Apeldoorn-Enschede,Overijssel,stranded train,0,5
1,18,infrastructure,30-May-17,30-May-17,0,80,0,80,21,12,8,70,40,14,2,Zutphen-Winterswijk,Gelderland,signal failure,0,5
1,18,external,30-May-17,30-May-17,0,80,0,80,21,12,8,70,40,14,2,Rotterdam-Breda (HSL),Noord-Brabant Zuid-Holland,an emergency call,0,5
1,18,rolling stock,30-May-17,30-May-17,0,80,0,80,21,12,8,70,40,14,2,Amsterdam-Hoofddorp,Noord-Holland Zuid-Holland,broken down train,0,5
1,18,infrastructure,30-May-17,30-May-17,0,80,0,80,21,12,8,70,40,14,2,Utrecht-Amersfoort,Utrecht,damaged overhead wires,0,5
1,18,engineering work,30-May-17,30-May-17,0,80,0,80,21,12,8,70,40,14,2,Eindhoven-Venlo,Noord-Brabant Limburg,repair works,0,5
1,18,rolling stock,30-May-17,30-May-17,0,80,0,80,21,12,8,70,40,14,2,Schiphol-Leiden,Zuid-Holland Noord-Holland,broken down train,0,5
1,16,logistical,31-May-17,31-May-17,0,70,0,80,21,9,5,50,60,9,1,Arnhem-Duisburg-Düsseldorf,Drenthe,railway problems abroad,0,3
1,16,accidents,31-May-17,31-May-17,0,70,0,80,21,9,5,50,60,9,1,Heerlen-Maastricht,Limburg,person hit by a train,0,3
1,16,accidents,31-May-17,31-May-17,0,70,0,80,21,9,5,50,60,9,1,Roermond-Sittard,Limburg,collision with a vehicle,0,3
1,16,rolling stock,31-May-17,31-May-17,0,70,0,80,21,9,5,50,60,9,1,Utrecht-Amersfoort,Utrecht,broken down train,0,3
1,16,rolling stock,31-May-17,31-May-17,0,70,0,80,21,9,5,50,60,9,1,Amsterdam-Haarlem,Noord-Holland,broken down train,0,3
1,16,external,31-May-17,31-May-17,0,70,0,80,21,9,5,50,60,9,1,Utrecht-Arnhem,Gelderland Utrecht,by police orders,0,3
1,16,rolling stock,31-May-17,31-May-17,0,70,0,80,21,9,5,50,60,9,1,Schiphol-Lelystad; Schiphol-Amersfoort,Utrecht Noord-Holland Flevoland,broken down train,0,3
1,16,rolling stock,31-May-17,31-May-17,0,70,0,80,21,9,5,50,60,9,1,Arnhem-Duisburg-Düsseldorf,Drenthe,broken down train,0,3
1,16,external,31-May-17,31-May-17,0,70,0,80,21,9,5,50,60,9,1,Rotterdam-Breda (HSL),Noord-Brabant Zuid-Holland,by order of the fire service,0,3
1,16,external,31-May-17,31-May-17,0,70,0,80,21,9,5,50,60,9,1,Den Haag-Rotterdam,Zuid-Holland,by order of the fire service,0,3
1,16,infrastructure,01-Jun-17,01-Jun-17,0,60,0,80,23,6,4,40,50,7,1,Hengelo-Enschede,Overijssel,level crossing failure,0,2
1,16,rolling stock,01-Jun-17,01-Jun-17,0,60,0,80,23,6,4,40,50,7,1,Arnhem-Winterswijk,Gelderland,problems with the rolling stock,0,2
1,16,rolling stock,01-Jun-17,01-Jun-17,0,60,0,80,23,6,4,40,50,7,1,Zwolle-Groningen,Groningen Drenthe Overijssel,stranded train,0,2
1,16,rolling stock,01-Jun-17,01-Jun-17,0,60,0,80,23,6,4,40,50,7,1,Nijmegen-Venray,Gelderland Limburg Noord-Brabant,broken down train,0,2
1,16,rolling stock,01-Jun-17,01-Jun-17,0,60,0,80,23,6,4,40,50,7,1,Amsterdam-Almere,Noord-Holland Flevoland,broken down train,0,2
1,16,engineering work,01-Jun-17,01-Jun-17,0,60,0,80,23,6,4,40,50,7,1,Utrecht-'s-Hertogenbosch,Noord-Brabant Gelderland Utrecht,repair works,0,2
1,16,infrastructure,01-Jun-17,01-Jun-17,0,60,0,80,23,6,4,40,50,7,1,Eindhoven-Deurne,Noord-Brabant Limburg,level crossing failure,0,2
1,16,infrastructure,01-Jun-17,01-Jun-17,0,60,0,80,23,6,4,40,50,7,1,Utrecht-Leiden,Zuid-Holland Utrecht,signal failure,0,2
1,16,rolling stock,01-Jun-17,01-Jun-17,0,60,0,80,23,6,4,40,50,7,1,Dordrecht-Breda,Noord-Brabant Zuid-Holland,broken down train,0,2
1,16,infrastructure,01-Jun-17,01-Jun-17,0,60,0,80,23,6,4,40,50,7,1,Utrecht-Arnhem,Gelderland Utrecht,signalling and points failure,0,2
1,16,rolling stock,01-Jun-17,01-Jun-17,0,60,0,80,23,6,4,40,50,7,1,Haarlem-Leiden,Noord-Holland Zuid-Holland,broken down train,0,2
1,16,infrastructure,01-Jun-17,01-Jun-17,0,60,0,80,23,6,4,40,50,7,1,Hengelo-Enschede,Overijssel,points failure,0,2
1,16,infrastructure,01-Jun-17,01-Jun-17,0,60,0,80,23,6,4,40,50,7,1,Zwolle-Groningen,Groningen Drenthe Overijssel,points failure,0,2
1,16,rolling stock,01-Jun-17,01-Jun-17,0,60,0,80,23,6,4,40,50,7,1,Arnhem-Doetinchem,Gelderland,stranded train,0,2
1,16,logistical,01-Jun-17,01-Jun-17,0,60,0,80,23,6,4,40,50,7,1,Arnhem-Duisburg-Düsseldorf,Drenthe,railway problems abroad,0,2
1,16,external,01-Jun-17,01-Jun-17,0,60,0,80,23,6,4,40,50,7,1,Amsterdam-Zaandam-Alkmaar; Haarlem-Hoorn,Noord-Holland,an emergency call,0,2
1,20,infrastructure,02-Jun-17,02-Jun-17,0,60,0,80,26,8,4,40,70,11,1,Eindhoven-Venlo,Noord-Brabant Limburg,damaged overhead wires,0,2
1,20,infrastructure,02-Jun-17,02-Jun-17,0,60,0,80,26,8,4,40,70,11,1,Almelo-Hengelo,Overijssel,signal failure,0,2
1,20,infrastructure,02-Jun-17,02-Jun-17,0,60,0,80,26,8,4,40,70,11,1,Nijmegen-Roermond,Limburg,level crossing failure,0,2
1,20,infrastructure,02-Jun-17,02-Jun-17,0,60,0,80,26,8,4,40,70,11,1,Dordrecht-Geldermalsen,Zuid-Holland Noord-Brabant Gelderland,signal failure,0,2
1,20,accidents,02-Jun-17,02-Jun-17,0,60,0,80,26,8,4,40,70,11,1,Leiden-Duivendrecht-Lelystad; Almere-Zwolle,Flevoland Noord-Holland Utrecht,person hit by a train,0,2
1,20,infrastructure,02-Jun-17,02-Jun-17,0,60,0,80,26,8,4,40,70,11,1,Utrecht-Leiden,Zuid-Holland Utrecht,signal failure,0,2
1,20,infrastructure,02-Jun-17,02-Jun-17,0,60,0,80,26,8,4,40,70,11,1,Zwolle-Kampen,Overijssel,signal failure,0,2
1,20,infrastructure,02-Jun-17,02-Jun-17,0,60,0,80,26,8,4,40,70,11,1,Rotterdam-Breda (HSL),Noord-Brabant Zuid-Holland,power failure,0,2
1,20,rolling stock,02-Jun-17,02-Jun-17,0,60,0,80,26,8,4,40,70,11,1,'s-Hertogenbosch-Oss,Noord-Brabant Gelderland,broken down train,0,2
1,20,rolling stock,02-Jun-17,02-Jun-17,0,60,0,80,26,8,4,40,70,11,1,Arnhem-Nijmegen; Arnhem-Tiel,Gelderland,broken down train,0,2
1,20,rolling stock,02-Jun-17,02-Jun-17,0,60,0,80,26,8,4,40,70,11,1,Eindhoven-Deurne,Noord-Brabant Limburg,stranded train,0,2
1,20,infrastructure,02-Jun-17,02-Jun-17,0,60,0,80,26,8,4,40,70,11,1,Arnhem-Nijmegen,Gelderland,signal failure,0,2
1,20,rolling stock,02-Jun-17,02-Jun-17,0,60,0,80,26,8,4,40,70,11,1,Dordrecht-Roosendaal,Zuid-Holland Noord-Brabant,broken down train,0,2
1,20,infrastructure,02-Jun-17,02-Jun-17,0,60,0,80,26,8,4,40,70,11,1,Groningen-Delfzijl,Groningen,signal failure,0,2
1,18,engineering work,03-Jun-17,03-Jun-17,1,80,2,80,24,10,6,60,50,14,1,Venlo-Mönchengladbach-Düsseldorf,Drenthe,over-running engineering works,2,3
1,18,external,03-Jun-17,03-Jun-17,1,80,2,80,24,10,6,60,50,14,1,Breda-Roosendaal,Noord-Brabant,an emergency call,2,3
1,18,rolling stock,03-Jun-17,03-Jun-17,1,80,2,80,24,10,6,60,50,14,1,Utrecht-Woerden,Zuid-Holland Utrecht Noord-Holland,broken down train,2,3
1,18,rolling stock,03-Jun-17,03-Jun-17,1,80,2,80,24,10,6,60,50,14,1,Schiphol-Rotterdam (HSL),Zuid-Holland Noord-Holland,broken down train,2,3
1,18,rolling stock,03-Jun-17,03-Jun-17,1,80,2,80,24,10,6,60,50,14,1,Amsterdam-Schiphol,Noord-Holland,broken down train,2,3
1,18,rolling stock,03-Jun-17,03-Jun-17,1,80,2,80,24,10,6,60,50,14,1,Schiphol-Leiden,Zuid-Holland Noord-Holland,broken down train,2,3
1,18,rolling stock,03-Jun-17,03-Jun-17,1,80,2,80,24,10,6,60,50,14,1,Schiphol-Amersfoort; Amsterdam-Amersfoort,Utrecht Noord-Holland,stranded train,2,3
1,16,rolling stock,04-Jun-17,04-Jun-17,0,70,0,80,20,12,7,50,50,10,2,Ede-Wageningen-Arnhem,Gelderland Utrecht,broken down train,0,4
1,16,infrastructure,04-Jun-17,04-Jun-17,0,70,0,80,20,12,7,50,50,10,2,Leiden-Alphen a/d Rijn,Zuid-Holland Utrecht,signal failure,0,4
1,16,accidents,04-Jun-17,04-Jun-17,0,70,0,80,20,12,7,50,50,10,2,Tilburg,Noord-Brabant,person hit by a train,0,4
1,16,rolling stock,04-Jun-17,04-Jun-17,0,70,0,80,20,12,7,50,50,10,2,Tilburg-Eindhoven,Noord-Brabant,broken down train,0,4
1,16,rolling stock,04-Jun-17,04-Jun-17,0,70,0,80,20,12,7,50,50,10,2,Arnhem-Duisburg-Düsseldorf,Drenthe,broken down train,0,4
1,16,external,04-Jun-17,04-Jun-17,0,70,0,80,20,12,7,50,50,10,2,Almelo-Hengelo,Overijssel,person on the railway track,0,4
1,17,rolling stock,05-Jun-17,05-Jun-17,0,60,0,80,22,12,7,50,70,10,1,Amsterdam-Schiphol-Rotterdam (HSL),Noord-Holland Zuid-Holland,broken down train,0,5
1,17,rolling stock,05-Jun-17,05-Jun-17,0,60,0,80,22,12,7,50,70,10,1,Breda-Eindhoven,Noord-Brabant,stranded train,0,5
1,17,rolling stock,05-Jun-17,05-Jun-17,0,60,0,80,22,12,7,50,70,10,1,Amsterdam-Hoofddorp,Noord-Holland Zuid-Holland,broken down train,0,5
1,17,rolling stock,05-Jun-17,05-Jun-17,0,60,0,80,22,12,7,50,70,10,1,Haarlem-Leiden,Noord-Holland Zuid-Holland,broken down train,0,5
1,17,infrastructure,05-Jun-17,05-Jun-17,0,60,0,80,22,12,7,50,70,10,1,Leiden-Rotterdam; Den Haag-Rotterdam-Dordrecht,Zuid-Holland,signalling and points failure,0,5
1,17,infrastructure,05-Jun-17,05-Jun-17,0,60,0,80,22,12,7,50,70,10,1,Rotterdam-Dordrecht,Zuid-Holland Noord-Brabant,signalling and points failure,0,5
1,17,external,05-Jun-17,05-Jun-17,0,60,0,80,22,12,7,50,70,10,1,Schiphol Airport-Amsterdam Zuid,Utrecht Noord-Holland Flevoland,person on the railway track,0,5
1,17,rolling stock,05-Jun-17,05-Jun-17,0,60,0,80,22,12,7,50,70,10,1,Amsterdam-Schiphol-Leiden; Schiphol Airport-Amsterdam Zuid,Utrecht Noord-Holland Zuid-Holland Flevoland,broken down train,0,5
1,17,infrastructure,05-Jun-17,05-Jun-17,0,60,0,80,22,12,7,50,70,10,1,Amsterdam-Schiphol-Rotterdam (HSL),Noord-Holland Zuid-Holland,problem in a tunnel,0,5
1,17,infrastructure,05-Jun-17,05-Jun-17,0,60,0,80,22,12,7,50,70,10,1,Schiphol-Leiden,Zuid-Holland Noord-Holland,signal failure,0,5
1,17,rolling stock,05-Jun-17,05-Jun-17,0,60,0,80,22,12,7,50,70,10,1,Sittard-Heerlen,Limburg,broken down train,0,5
1,17,rolling stock,05-Jun-17,05-Jun-17,0,60,0,80,22,12,7,50,70,10,1,Amsterdam-Uitgeest,Noord-Holland,broken down train,0,5
1,17,rolling stock,05-Jun-17,05-Jun-17,0,60,0,80,22,12,7,50,70,10,1,Leiden-Duivendrecht-Lelystad,Zuid-Holland Noord-Holland Flevoland,broken down train,0,5
1,15,infrastructure,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Den Haag-Rotterdam; Leiden-Rotterdam,Zuid-Holland,signal failure,7,9
1,15,rolling stock,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Utrecht-Veenendaal,Utrecht,broken down train,7,9
1,15,infrastructure,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Rotterdam-Dordrecht,Zuid-Holland Noord-Brabant,signal failure,7,9
1,15,infrastructure,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Zwolle-Groningen,Groningen Drenthe Overijssel,level crossing failure,7,9
1,15,rolling stock,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Schiphol-Lelystad; Almere-Lelystad; Duivendrecht-Lelystad; Leiden-Duivendrecht-Lelystad; Almere-Zwolle,Flevoland Noord-Holland Utrecht,broken down train,7,9
1,15,external,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Zaandam-Enkhuizen,Noord-Holland,tree on the track,7,9
1,15,external,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Amsterdam-Utrecht; Amsterdam-Gouda,Noord-Holland Utrecht,an emergency call,7,9
1,15,external,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Hilversum-Amersfoort,Utrecht Noord-Holland,tree on the track,7,9
1,15,infrastructure,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Venlo,Noord-Brabant Limburg Gelderland,power failure,7,9
1,15,rolling stock,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Zwolle-Almelo,Overijssel,broken down train,7,9
1,15,accidents,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Roosendaal-Vlissingen,Noord-Brabant Zeeland,person hit by a train,7,9
1,15,infrastructure,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Amsterdam-Schiphol-Rotterdam (HSL),Noord-Holland Zuid-Holland,damaged overhead wires,7,9
1,15,rolling stock,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Amsterdam-Utrecht,Noord-Holland Utrecht,broken down train,7,9
1,15,infrastructure,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Rotterdam-Breda (HSL),Noord-Brabant Zuid-Holland,damaged overhead wires,7,9
1,15,external,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Amsterdam-Hilversum; Schiphol-Amersfoort,Utrecht Noord-Holland,tree on the track,7,9
1,15,infrastructure,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Den Haag-Rotterdam,Zuid-Holland,damaged overhead wires,7,9
1,15,external,06-Jun-17,06-Jun-17,4,70,2,80,18,22,13,60,50,11,5,Utrecht-Almere,Flevoland Noord-Holland Utrecht,tree on the track,7,9
1,14,rolling stock,07-Jun-17,07-Jun-17,3,70,2,80,17,19,11,60,60,11,5,Amsterdam-Schiphol-Rotterdam (HSL),Noord-Holland Zuid-Holland,problems with the rolling stock,4,9
1,14,rolling stock,07-Jun-17,07-Jun-17,3,70,2,80,17,19,11,60,60,11,5,Amsterdam-Almere,Noord-Holland Flevoland,broken down train,4,9
1,14,rolling stock,07-Jun-17,07-Jun-17,3,70,2,80,17,19,11,60,60,11,5,Tilburg-Eindhoven,Noord-Brabant,broken down train,4,9
1,14,external,07-Jun-17,07-Jun-17,3,70,2,80,17,19,11,60,60,11,5,Schiphol Airport,Utrecht Noord-Holland Zuid-Holland Flevoland,an emergency call,4,9
1,14,accidents,07-Jun-17,07-Jun-17,3,70,2,80,17,19,11,60,60,11,5,Eindhoven-Deurne,Noord-Brabant Limburg,person hit by a train,4,9
1,14,accidents,07-Jun-17,07-Jun-17,3,70,2,80,17,19,11,60,60,11,5,Breda-Tilburg,Noord-Brabant,person hit by a train,4,9
1,14,logistical,07-Jun-17,07-Jun-17,3,70,2,80,17,19,11,60,60,11,5,Dordrecht-Breda; 's-Hertogenbosch-Tilburg,Noord-Brabant Zuid-Holland,disruption elsewhere,4,9
1,14,rolling stock,07-Jun-17,07-Jun-17,3,70,2,80,17,19,11,60,60,11,5,Schiphol-Leiden,Zuid-Holland Noord-Holland,broken down train,4,9
1,14,rolling stock,07-Jun-17,07-Jun-17,3,70,2,80,17,19,11,60,60,11,5,Arnhem-Nijmegen,Gelderland,broken down train,4,9
1,14,rolling stock,07-Jun-17,07-Jun-17,3,70,2,80,17,19,11,60,60,11,5,Rotterdam-Breda (HSL),Noord-Brabant Zuid-Holland,broken down train,4,9
1,14,rolling stock,07-Jun-17,07-Jun-17,3,70,2,80,17,19,11,60,60,11,5,Deventer-Almelo,Overijssel,broken down train,4,9
1,14,external,07-Jun-17,07-Jun-17,3,70,2,80,17,19,11,60,60,11,5,Zutphen-Oldenzaal,Overijssel Gelderland,person on the railway track,4,9
1,14,infrastructure,07-Jun-17,07-Jun-17,3,70,2,80,17,19,11,60,60,11,5,Breda-Tilburg,Noord-Brabant,signal and level crossing failure,4,9
1,14,logistical,07-Jun-17,07-Jun-17,3,70,2,80,17,19,11,60,60,11,5,'s-Hertogenbosch-Tilburg,Noord-Brabant,disruption elsewhere,4,9
1,14,rolling stock,07-Jun-17,07-Jun-17,3,70,2,80,17,19,11,60,60,11,5,Groningen-Delfzijl; Groningen-Roodeschool,Groningen,broken down train,4,9
1,17,infrastructure,08-Jun-17,08-Jun-17,2,70,0,80,23,13,8,50,50,12,2,Alphen a/d Rijn-Gouda,Zuid-Holland Utrecht,signal failure,1,5
1,17,accidents,08-Jun-17,08-Jun-17,2,70,0,80,23,13,8,50,50,12,2,Breda-Roosendaal,Noord-Brabant,person hit by a train,1,5
1,17,rolling stock,08-Jun-17,08-Jun-17,2,70,0,80,23,13,8,50,50,12,2,Alphen a/d Rijn-Gouda,Zuid-Holland Utrecht,broken down train,1,5
1,17,rolling stock,08-Jun-17,08-Jun-17,2,70,0,80,23,13,8,50,50,12,2,Ede-Wageningen-Arnhem,Gelderland Utrecht,broken down train,1,5
1,17,rolling stock,08-Jun-17,08-Jun-17,2,70,0,80,23,13,8,50,50,12,2,Alphen a/d Rijn-Gouda,Zuid-Holland Utrecht,broken down train,1,5
1,17,accidents,08-Jun-17,08-Jun-17,2,70,0,80,23,13,8,50,50,12,2,Heerlen-Maastricht,Limburg,person hit by a train,1,5
1,17,rolling stock,08-Jun-17,08-Jun-17,2,70,0,80,23,13,8,50,50,12,2,Hoofddorp-Schiphol-Hilversum,Utrecht Noord-Holland Zuid-Holland Flevoland,broken down train,1,5
1,17,rolling stock,08-Jun-17,08-Jun-17,2,70,0,80,23,13,8,50,50,12,2,Amsterdam-Rotterdam-Breda (HSL),Noord-Brabant Zuid-Holland Noord-Holland,stranded train,1,5
1,17,engineering work,08-Jun-17,08-Jun-17,2,70,0,80,23,13,8,50,50,12,2,Deventer-Zutphen,Overijssel Gelderland,repair works,1,5
1,17,external,08-Jun-17,08-Jun-17,2,70,0,80,23,13,8,50,50,12,2,Rotterdam-Roosendaal; Dordrecht-Roosendaal,Zuid-Holland Noord-Brabant,an animal on the railway track,1,5
1,17,infrastructure,08-Jun-17,08-Jun-17,2,70,0,80,23,13,8,50,50,12,2,Groningen-Delfzijl,Groningen,signalling and points failure,1,5
1,17,external,08-Jun-17,08-Jun-17,2,70,0,80,23,13,8,50,50,12,2,'s-Hertogenbosch-Eindhoven; Breda-Eindhoven,Noord-Brabant,person on the railway track,1,5
1,16,rolling stock,09-Jun-17,09-Jun-17,5,80,6,80,19,14,8,60,50,12,2,Leiden-Alphen a/d Rijn,Zuid-Holland Utrecht,broken down train,16,5
1,16,infrastructure,09-Jun-17,09-Jun-17,5,80,6,80,19,14,8,60,50,12,2,Alkmaar-Hoorn,Noord-Holland,signal and level crossing failure,16,5
1,16,rolling stock,09-Jun-17,09-Jun-17,5,80,6,80,19,14,8,60,50,12,2,Rotterdam-Breda (HSL),Noord-Brabant Zuid-Holland,broken down train,16,5
1,16,rolling stock,09-Jun-17,09-Jun-17,5,80,6,80,19,14,8,60,50,12,2,Rotterdam-Dordrecht,Zuid-Holland Noord-Brabant,broken down train,16,5
1,16,rolling stock,09-Jun-17,09-Jun-17,5,80,6,80,19,14,8,60,50,12,2,Hoofddorp-Schiphol-Hilversum,Utrecht Noord-Holland Zuid-Holland Flevoland,broken down train,16,5
1,16,accidents,09-Jun-17,09-Jun-17,5,80,6,80,19,14,8,60,50,12,2,Hengelo-Enschede; Hengelo-Oldenzaal,Overijssel,damaged railway bridge,16,5
1,18,infrastructure,10-Jun-17,10-Jun-17,0,70,0,80,23,10,6,50,60,11,1,Venlo-Mönchengladbach-Düsseldorf,Drenthe,power failure,0,4
1,18,accidents,10-Jun-17,10-Jun-17,0,70,0,80,23,10,6,50,60,11,1,Alphen a/d Rijn-Gouda,Zuid-Holland Utrecht,damaged railway bridge,0,4
1,18,rolling stock,10-Jun-17,10-Jun-17,0,70,0,80,23,10,6,50,60,11,1,Heerlen-Maastricht,Limburg,broken down train,0,4
1,18,rolling stock,10-Jun-17,10-Jun-17,0,70,0,80,23,10,6,50,60,11,1,Tilburg-Eindhoven,Noord-Brabant,broken down train,0,4
1,18,rolling stock,10-Jun-17,10-Jun-17,0,70,0,80,23,10,6,50,60,11,1,Zaandam-Enkhuizen,Noord-Holland,broken down train,0,4
1,18,accidents,10-Jun-17,10-Jun-17,0,70,0,80,23,10,6,50,60,11,1,Hengelo-Enschede,Overijssel,person hit by a train,0,4
1,18,infrastructure,10-Jun-17,10-Jun-17,0,70,0,80,23,10,6,50,60,11,1,Rotterdam-Breda (HSL),Noord-Brabant Zuid-Holland,damaged overhead wires,0,4
1,18,external,10-Jun-17,10-Jun-17,0,70,0,80,23,10,6,50,60,11,1,Arnhem-Nijmegen,Gelderland,person on the railway track,0,4
1,18,infrastructure,10-Jun-17,10-Jun-17,0,70,0,80,23,10,6,50,60,11,1,Den Haag-Rotterdam,Zuid-Holland,damaged overhead wires,0,4
1,18,rolling stock,10-Jun-17,10-Jun-17,0,70,0,80,23,10,6,50,60,11,1,Eindhoven-Roermond,Noord-Brabant Limburg,broken down train,0,4
1,18,infrastructure,10-Jun-17,10-Jun-17,0,70,0,80,23,10,6,50,60,11,1,Leiden-Alphen a/d Rijn,Zuid-Holland Utrecht,level crossing failure,0,4
